id,class,D_sum,D_count,D_mean,D_squarred_difference,D_standard_error,D_max,D_min,K_sum,K_count,K_mean,K_squarred_difference,K_standard_error,K_max,K_min
78,,-325.9015818751119,2816.3333333334026,0.0,174.54678101544664,0.0,-7.12341216552713e-07,-0.5550692273591491,-257.7720136993854,1353.6666666666604,0.0,65.87561357040016,0.0,-9.474763100854843e-07,-0.6352088361059135
79,,-333.5045546977139,2800.000000000069,0.0,211.87097818164276,0.0,-2.950457964544579e-07,-0.6791483700049148,-274.08722880792106,1339.8333333333264,0.0,82.08279381099058,0.0,-2.3412532743270494e-08,-0.7626332712863153
80,,-413.49345333095715,2823.500000000072,0.0,176.99303514029003,0.0,-1.6816454890317575e-07,-0.6948563883454286,-259.4725647065216,1312.1666666666606,0.0,78.01165711210705,0.0,-1.3642017164427031e-08,-0.6808478427164818
81,,-358.75674654320727,2727.1666666667365,0.0,302.49812109947686,0.0,-3.7563014823559993e-07,-0.715245845952751,-323.8772992556977,1320.8333333333255,0.0,117.69187640645303,0.0,-7.554012237182779e-07,-0.8684275391542443
82,,-461.08559228126404,2877.166666666744,0.0,83.15812241987702,0.0,-1.7609518791747586e-06,-0.8560468014157372,-165.82766357529525,1276.3333333333308,0.0,33.524390611077116,0.0,-6.932058063759978e-06,-0.7329481010497754
83,,-272.9774574883725,2795.500000000084,0.0,53.92047618550714,0.0,-3.1179193375060167e-07,-0.8901048491114616,-134.58842644960424,1264.8333333333276,0.0,23.27271799238991,0.0,-1.6410596189875722e-07,-0.465689289017098
84,,-360.3416805075717,2801.500000000076,0.0,43.73354087717397,0.0,-4.5638882557440676e-07,-0.6062120268640117,-117.45929175358538,1215.1666666666695,0.0,20.131221581354875,0.0,-1.3584588696263251e-06,-0.5433919495453475
85,,-363.26211657846915,2800.50000000007,0.0,222.78113733589367,0.0,-5.218614644779957e-07,-0.69204596812934,-285.7498292317214,1347.9999999999936,0.0,84.85277509548213,0.0,-1.8312077786041054e-06,-0.7620344363314593
86,,-795.3254739185052,2904.3333333334153,0.0,177.68039916806313,0.0,-2.161920111140142e-06,-0.923829069841532,-200.1823519251212,1232.166666666666,0.0,64.61897473004214,0.0,-1.1726383923742455e-07,-0.8441601178146225
87,,-481.43502253922713,2787.6666666667393,0.0,567.6824091598824,0.0,-1.8334237847369695e-06,-0.8476633082889075,-459.23766559475683,1359.9999999999932,0.0,195.29618509402013,0.0,-2.9324773761235475e-07,-0.8791206406498016
88,,-399.8458780498797,2743.1666666667284,0.0,231.16322051242105,0.0,-1.1490778950804502e-06,-0.7795506703168312,-289.7843110011775,1319.4999999999914,0.0,88.3279670133258,0.0,-9.27085192035721e-06,-0.7376504039319252
89,,-385.0312710402678,2866.833333333415,0.0,138.28955308761766,0.0,-2.8580266698370554e-06,-0.7623566335411848,-233.68531906022687,1325.8333333333258,0.0,57.00832636004393,0.0,-1.5308538200503902e-06,-0.8881617482380872
90,,-581.9421507605514,2850.500000000075,0.0,94.22874260078643,0.0,-1.834999354412425e-06,-0.7917003652668448,-167.60023941867587,1209.6666666666695,0.0,42.62851418069123,0.0,-2.967979071871009e-07,-0.8351890568030003
91,,-434.2619178986527,2787.000000000074,0.0,290.3384860583824,0.0,-1.7200671559882194e-06,-0.8737816425277402,-318.65956746904106,1308.4999999999936,0.0,108.93568087237965,0.0,-3.3690341639822645e-06,-0.7404945994490808
92,,-611.9741021346337,2955.1666666667475,0.0,87.70855914291252,0.0,-5.681446931181158e-07,-0.8262285344422132,-149.64246837969156,1215.6666666666672,0.0,32.80956371153538,0.0,-2.579342875219119e-07,-0.5255223055915361
93,,-639.2626051781624,2851.6666666667443,0.0,129.8256611339939,0.0,-1.7850737973163077e-06,-0.7883060688807461,-187.5947998476579,1230.3333333333314,0.0,50.10978042175484,0.0,-8.101729258741718e-07,-0.7622743222216352
94,,-335.55013797410857,2840.0000000000828,0.0,97.96728190861276,0.0,-1.0380989320786957e-06,-0.595711349258158,-193.67463785022213,1307.1666666666588,0.0,41.2770136260544,0.0,-5.679812516206371e-06,-0.5549051676390068
95,,-565.7612513495562,2948.500000000082,0.0,91.99025870473425,0.0,-3.850604557577519e-07,-0.7455382809907645,-166.85136818188354,1256.3333333333296,0.0,36.805490632726105,0.0,-1.4067594758306199e-06,-0.5484094539573906
96,,-474.6756341264168,2789.833333333413,0.0,554.0994913502678,0.0,-4.029953265816747e-08,-0.7856221254965042,-454.9425438893017,1370.8333333333233,0.0,193.85918625631507,0.0,-3.964956115840995e-07,-0.8685383820192554
97,,-445.63736484493074,2822.333333333407,0.0,565.7627622804746,0.0,-1.4650861428677368e-06,-0.8300384425561661,-460.67367398454843,1383.1666666666595,0.0,192.74853579021422,0.0,-3.970648627737232e-06,-0.914545222650246
98,,-340.6475724215429,2814.000000000074,0.0,276.5717671335877,0.0,-1.1866804230469576e-06,-0.6118532999347344,-322.06359651631686,1368.6666666666586,0.0,105.06811184206802,0.0,-6.236376814158894e-07,-0.8336918653993033
99,,-720.2385176144356,2807.833333333406,0.0,160.93234250716296,0.0,-7.237058897781745e-07,-0.90573641789066,-164.6320302760926,1181.6666666666747,0.0,51.3376393252617,0.0,-6.062024975112797e-07,-0.8095924217832507
100,,-379.8268452765506,2868.8333333334062,0.0,54.93759742858705,0.0,-1.722844812992259e-06,-0.6279284906498839,-134.1935943451885,1211.3333333333335,0.0,24.72375001850897,0.0,-4.3869036579237065e-07,-0.5341306374112406
101,,-306.852450002811,2770.5000000000746,0.0,119.73254792236034,0.0,-3.4189569923820115e-07,-0.598971580855055,-207.9930448426249,1290.9999999999945,0.0,50.218410735031306,0.0,-2.6053352501650008e-06,-0.6613110226221433
102,,-395.4029285903075,2797.3333333334094,0.0,266.5750931273253,0.0,-9.433270415082762e-07,-0.8914989830814259,-303.88350209284806,1324.1666666666592,0.0,104.3698477495403,0.0,-1.1359929361536264e-06,-0.7736661012108926
103,,-580.0269914718041,2857.1666666667375,0.0,95.319866756237,0.0,-1.156569584668012e-06,-0.8049967864941411,-166.02046719294952,1229.333333333329,0.0,40.91942364703792,0.0,-7.349426597710014e-08,-0.6740250365178548
104,,-341.22243645435134,2796.333333333408,0.0,46.179908453917044,0.0,-5.4824096730722624e-08,-0.8029360744023385,-116.59306605020214,1209.5000000000016,0.0,21.324695682688972,0.0,-7.855150460451888e-07,-0.6664659536112829
