id,class,D_sum,D_count,D_mean,D_squarred_difference,D_standard_error,D_max,D_min,K_sum,K_count,K_mean,K_squarred_difference,K_standard_error,K_max,K_min
6614,,706.411560256915,2956.5000000000737,0.0,136.7057997213161,0.0,0.8293028523629312,3.807699788734697e-08,199.54852158898373,1244.499999999996,0.0,55.857068330994444,0.0,0.8263497066030957,3.079242632940031e-07
6615,,596.781788115892,3080.166666666743,0.0,89.07428142238486,0.0,0.7969748408118389,1.8442756421576245e-07,164.0451895785366,1280.1666666666595,0.0,35.7297704976354,0.0,0.6851374653927199,3.6771475780790124e-07
6616,,706.9861250714027,3008.3333333334126,0.0,102.54489850888821,0.0,0.8410925787415227,5.366342420507714e-07,165.50374527729056,1227.6666666666679,0.0,41.49138000024416,0.0,0.6208357113923294,1.0839739168145615e-06
6617,,469.6567805240893,2885.5000000000864,0.0,90.49255239098784,0.0,0.7163901288416072,4.879833241040485e-07,173.98708618169874,1262.6666666666608,0.0,39.14416475786249,0.0,0.6199180037661937,2.9850157024406e-07
6618,,402.3849173241594,2896.333333333411,0.0,84.8957468193192,0.0,0.8383587236169441,2.540500553905248e-07,180.86183677806912,1298.3333333333276,0.0,35.869643082561325,0.0,0.5074704929543793,3.1583443371178707e-06
6619,,868.431007877036,3008.333333333421,0.0,171.57300155222853,0.0,0.89169917954446,4.1847903403473633e-08,201.46728937655143,1234.9999999999989,0.0,62.875412796709476,0.0,0.86685365240887,2.6830415627238034e-06
6620,,283.1053575577115,2733.3333333334112,0.0,113.32502483610145,0.0,0.694062608844047,1.1230548243474787e-06,192.61870887764044,1276.1666666666595,0.0,47.03878590664278,0.0,0.7054710608088168,3.434847019354154e-06
6621,,432.8329336038999,2814.8333333334117,0.0,155.3435656019152,0.0,0.7821627107580359,9.583242358101408e-07,235.99368892808582,1257.6666666666636,0.0,66.64261541137802,0.0,0.6671906504583259,1.8180926708508546e-06
6622,,571.8209286584269,2905.8333333334112,0.0,106.11359237798194,0.0,0.7528014736316386,1.869132871398072e-07,168.0803312558575,1223.1666666666658,0.0,41.03848597504574,0.0,0.6096644754918419,2.1573168565145452e-06
6623,,463.5293075537204,2983.1666666667556,0.0,70.2757509779858,0.0,0.7131956383832152,1.0583043550969763e-06,163.83123766245367,1296.833333333328,0.0,30.493108813909785,0.0,0.7101447695661794,9.61774271024868e-07
6624,,404.1201505629246,2726.500000000069,0.0,464.4338544033451,0.0,0.8634585153417206,3.6342928182511163e-07,380.8253661742054,1288.8333333333308,0.0,174.09696062316064,0.0,0.8296960674385669,2.7047829433683636e-06
